,,113學年度大學分發入學　 各系組最低錄取標準及錄取人數一覽表,,,,
系組,,,,錄取人數,普通生,原住民
163,國立中興大學,企業管理學系,英x2.00 數Bx2.00 國x1.00 公x1.00,30,260,-----
164,國立中興大學,資訊管理學系,數甲x2.00 英x2.00 國x1.00,23,222,-----
165,國立中興大學,會計學系,數Ax2.00 英x2.00 國x1.00 公x1.00,26,255,-----
166,國立中興大學,行銷學系,國x2.00 英x1.00 歷x1.00 地x1.00,22,238,-----
167,國立中興大學,應用經濟學系,英x2.00 數甲x1.50 國x1.00,32,196,-----
170,國立中興大學,法律學系,國x1.50 英x1.00 數Bx1.00 公x1.50 歷x1.00,21,290,296.75
171,國立中興大學,化學系,化x2.00 數甲x2.00 英x1.50 物x1.00 國x1.00,25,325.5,-----
172,國立中興大學,物理學系一般物理組,物x1.50 數甲x1.50 英x1.50 化x1.00 國x1.00,13,280.5,-----
173,國立中興大學,物理學系光電物理組,物x1.50 數甲x1.50 英x1.50 化x1.00 國x1.00,13,286.5,-----
174,國立中興大學,應用數學系應用數學組,數甲x2.00 英x1.50 物x1.50 國x1.00 化x1.00,19,281,-----
175,國立中興大學,應用數學系數據科學與計算組,數甲x2.00 英x1.50 物x1.50 國x1.00 化x1.00,22,284.5,-----
176,國立中興大學,機械工程學系,數甲x2.00 物x2.00 英x1.50 化x1.00 國x1.00,41,319,-----
177,國立中興大學,土木工程學系,數Ax2.00 物x2.00 英x1.50 國x1.00,43,273.5,-----
200,國立中興大學,環境工程學系,化x1.50 數甲x1.50 物x1.50 英x1.00 國x1.00,12,266.5,-----
201,國立中興大學,化學工程學系,物x1.00 化x1.00 數甲x1.00 英x1.00 國x1.00,32,222,-----
,,,113學年度最低錄取標準-第4頁,,,
系組,,,,錄取人數,普通生,原住民
,校名,系組名,採計及加權,,,
代碼,,,,(含外加),錄取分數,錄取分數
202,國立中興大學,材料科學與工程學系,物x1.00 化x1.00 英x1.00 數甲x1.00 國x1.00,27,226,-----
