307,國立成功大學,生物科技與產業科學系,生x1.50 化x1.50 英x1.50 物x1.00,12,257,-----
310,國立成功大學,全校不分系學士學位學程,數甲x1.00 英x1.00 國x1.00,5,156,-----
311,東吳大學,中國文學系,國x2.00 英x1.00 歷x1.00,98,116,-----
312,東吳大學,歷史學系,歷x2.00 國x1.00 社x1.00,20,172,182.9
313,東吳大學,哲學系,英x2.00 國x2.00 公x1.00,25,145,148
314,東吳大學,政治學系,公x2.00 國x1.50 英x1.50,57,188,-----
315,東吳大學,社會學系,公x1.50 英x1.50 數Bx1.00 國x1.50,56,163.5,-----
316,東吳大學,社會工作學系,國x1.50 英x1.00 公x2.00,48,143.5,155.1
317,東吳大學,音樂學系-鋼琴.聲樂.弦樂.理論作曲,術x2.00 國x1.00 英x1.00 歷x1.00,15,194.26,-----
320,東吳大學,音樂學系-銅管樂.木管樂.擊樂,術x2.00 國x1.00 英x1.00 歷x1.00,9,214.26,-----
321,東吳大學,英文學系,英x2.00 國x1.50 歷x1.00,93,144,163.1
322,東吳大學,日本語文學系,英x1.50 國x1.50 歷x1.00 地x1.00,50,192.5,-----
323,東吳大學,德國文化學系A組,英x2.00 國x1.50 歷x1.50,18,167,174.35
324,東吳大學,德國文化學系B組,英x2.00 國x1.50 數乙x1.50,4,162.5,-----
325,東吳大學,數學系,數甲x2.00 英x1.50 國x1.50,20,151.5,-----
326,東吳大學,物理學系,物x2.00 數甲x1.50 英x1.00,14,136,-----
327,東吳大學,化學系,化x2.00 數甲x1.50 英x1.00,18,130,-----
330,東吳大學,微生物學系,英x1.25 化x1.00 國x1.00,30,104.5,113.4
331,東吳大學,心理學系,數甲x1.50 英x2.00 國x1.00,11,178,-----
332,東吳大學,法律學系,英x2.00 國x2.00 公x1.50 歷x1.00,75,312.5,-----
333,東吳大學,經濟學系,數乙x2.00 英x1.50 國x1.00,72,159,193.65
334,東吳大學,會計學系,英x1.00 數乙x1.25 國x1.00,92,134,-----
335,東吳大學,企業管理學系,公x2.00 英x1.00 數Bx1.00 國x1.00,74,181,186.1
336,東吳大學,國際經營與貿易學系,英x2.00 國x1.00 數乙x1.00,61,150,-----
337,東吳大學,財務工程與精算數學系,數乙x2.00 英x2.00 國x1.50,76,187.5,-----
340,東吳大學,資訊管理學系,數乙x1.25 英x1.25 國x1.00,31,126.5,-----
341,東吳大學,資料科學系,數乙x1.50 公x1.00 國x1.00,29,127,131.85
342,國立政治大學,中國文學系,國x1.50 英x1.25 歷x1.00 地x1.00,35,229.75,255.35
343,國立政治大學,歷史學系,國x1.00 英x1.00 歷x1.50 社x1.00 地x1.00,20,281.5,-----
344,國立政治大學,哲學系,國x1.25 英x1.25 公x1.25 歷x1.00 數Bx1.00,26,259,273.65
,,,,,,
,,,,,,
"系組
代碼",校名,系組名,採計及加權,"錄取人數
(含外加)","普通生
錄取分數","原住民
錄取分數"
345,國立政治大學,教育學系,英x2.00 公x2.00 國x1.00 社x1.00 數Bx1.00,30,325,-----
346,國立政治大學,政治學系,公x2.00 國x1.75 英x1.75 歷x1.00,17,332.5,-----
347,國立政治大學,社會學系,英x2.00 公x2.00 國x1.00,29,247,-----
350,國立政治大學,財政學系,數乙x1.50 英x1.50 國x1.00,36,206.5,-----
351,國立政治大學,公共行政學系,英x2.00 公x2.00 國x1.00,26,254,276.6
352,國立政治大學,地政學系土地資源規劃組,國x1.50 英x1.50 數乙x1.50 地x1.00 公x1.00,20,325.5,-----
353,國立政治大學,地政學系土地管理組,國x1.50 英x1.50 數乙x1.50 地x1.00 公x1.00,19,329.5,-----
354,國立政治大學,地政學系土地測量與資訊組,國x1.25 英x1.50 數甲x2.00 物x1.00 化x1.00,14,287.5,-----
355,國立政治大學,經濟學系(A組),數乙x2.00 英x1.50 社x1.00,16,240,-----
356,國立政治大學,經濟學系(B組),數乙x2.00 英x1.50 自x1.00,16,235.5,-----
357,國立政治大學,民族學系,公x1.50 國x1.00 英x1.00 歷x1.25 地x1.25,18,282.75,308.45
360,國立政治大學,外交學系,英x1.75 國x1.50 歷x1.00 地x1.00 公x1.00,33,323.5,348.5
361,國立政治大學,國際經營與貿易學系,英x2.00 數乙x2.00 國x1.50,35,289.5,-----
362,國立政治大學,金融學系(A組),數乙x2.00 英x2.00 國x1.00,19,273,299.8
363,國立政治大學,金融學系(B組),數甲x2.00 英x1.50 國x1.00,17,220.5,-----
364,國立政治大學,會計學系,英x2.00 數乙x2.00 國x1.50 公x1.00,58,334,-----
365,國立政治大學,統計學系(A組),數乙x2.00 英x1.50 國x1.50 歷x1.00 地x1.00,15,363,-----
366,國立政治大學,統計學系(B組),數甲x2.00 英x1.50 國x1.50 物x1.00 化x1.00,7,321.5,-----
367,國立政治大學,企業管理學系,數乙x2.00 英x1.00 國x1.00,44,211,216.85
370,國立政治大學,資訊管理學系(A組),數乙x2.00 英x2.00 國x1.00,20,263,-----
371,國立政治大學,資訊管理學系(B組),數甲x2.00 英x2.00 國x1.00,20,238,-----
