,,112學年度大學分發入學,各系組最低錄取標準及錄取人數一覽表,,,
系組,,,,錄取人數,普通生,原住民
133,國立臺灣師範大學,資訊工程學系,數甲x1.50 英x1.00 物x1.00 國x1.00 化x1.00,21,237.5,-----
134,國立臺灣師範大學,營養科學學士學位學程,化x1.50 生x1.50 英x1.50 數甲x1.00 國x1.00,17,262,-----
135,國立臺灣師範大學,工業教育學系,數甲x1.50 英x1.00 國x1.00,1,157.5,-----
136,國立臺灣師範大學,科技應用與人力資源發展學系,數Bx1.25 英x1.25 物x1.00 化x1.00 國x1.00,13,235.5,-----
137,國立臺灣師範大學,圖文傳播學系,英x1.25 國x1.25 數甲x1.00 物x1.00 化x1.00,10,212.75,-----
140,國立臺灣師範大學,機電工程學系,數甲x2.00 物x2.00 英x1.50 化x1.00 國x1.00,20,306.5,-----
141,國立臺灣師範大學,電機工程學系,數甲x1.00 物x1.00 英x1.00 化x1.00 國x1.00,22,221,-----
,,,112學年度最低錄取標準-第3頁,,,
系組,,,,錄取人數,普通生,原住民
,校名,系組名,採計及加權,,,
代碼,,,,(含外加),錄取分數,錄取分數
142,國立臺灣師範大學,車輛與能源工程學士學位學程,數甲x1.50 物x1.50 英x1.00 國x1.00,4,202.5,-----
143,國立臺灣師範大學,光電工程學士學位學程,物x2.00 數甲x2.00 化x1.50 英x1.00 國x1.00,12,306,-----
144,國立臺灣師範大學,華語文教學系應用華語文學組,英x2.00 國x2.00 歷x1.00,12,239,-----
145,國立臺灣師範大學,東亞學系,英x2.00 國x1.50 數Bx1.00 公x1.00 歷x1.00,11,294,298.25
146,國立臺灣師範大學,企業管理學系,數Bx2.00 英x2.00 國x1.50 公x1.00,21,295,-----
147,國立臺灣師範大學,設計學系產品設計組,英x2.00 自x2.00 國x2.00 數甲x1.00 物x1.00,11,340,-----
150,國立臺灣師範大學,音樂學系,術科x2.00 英x1.00 國x1.00 歷x1.00,5,280.68,-----
151,國立臺灣師範大學,表演藝術學士學位學程,國x1.75 歷x1.50 英x1.25,4,218.5,250.2
152,國立臺灣師範大學,設計學系視覺設計組,術科x2.00 英x1.75 國x1.75 歷x1.00,6,353.4,-----
153,國立臺灣師範大學,美術學系繪畫組,術科x1.50 國x1.00 英x1.00 歷x1.00,5,236.07,-----
154,國立臺灣師範大學,美術學系水墨畫組,術科x1.50 國x1.00 英x1.00 歷x1.00,4,235.95,-----
155,國立臺灣師範大學,體育與運動科學系,英x2.00 生x1.50 數Bx1.00 國x1.00,10,220.5,-----
156,國立中興大學,中國文學系,國x2.00 英x1.50 歷x1.25,32,214.25,-----
157,國立中興大學,外國語文學系,英x2.00 國x1.00 歷x1.00,28,190,-----
160,國立中興大學,歷史學系,歷x1.50 國x1.00 英x1.00 地x1.00,25,210.5,-----
161,國立中興大學,台灣人文創新學士學位學程,國x2.00 歷x1.50 英x1.00 地x1.50,4,293.5,-----
162,國立中興大學,財務金融學系,英x2.00 數甲x2.00 國x1.00,27,208,-----
163,國立中興大學,企業管理學系,英x2.00 數Bx2.00 國x1.00 公x1.00,27,262,-----
164,國立中興大學,法律學系,國x1.50 英x1.00 數Bx1.00 公x1.50 歷x1.00,18,291,-----
165,國立中興大學,行銷學系,國x2.00 英x1.00 歷x1.00 地x1.00,25,241,-----
166,國立中興大學,資訊管理學系,數甲x2.00 英x2.00 國x1.00,16,214,-----
167,國立中興大學,會計學系,數Bx2.00 英x2.00 國x1.00 公x1.00,24,272,-----
170,國立中興大學,應用經濟學系,英x2.00 數甲x1.50 國x1.00,34,185.5,-----
171,國立中興大學,化學系,化x2.00 數甲x2.00 英x1.50 物x1.00 國x1.00,27,302,-----
172,國立中興大學,物理學系一般物理組,物x1.50 數甲x1.50 英x1.50 化x1.00 國x1.00,19,262,-----
173,國立中興大學,物理學系光電物理組,物x1.50 數甲x1.50 英x1.50 化x1.00 國x1.00,8,272.5,-----
174,國立中興大學,應用數學系應用數學組,數甲x2.00 英x1.50 物x1.50 國x1.00 化x1.00,23,268,-----
175,國立中興大學,應用數學系數據科學與計算組,數甲x2.00 英x1.50 物x1.50 國x1.00 化x1.00,18,269,-----
176,國立中興大學,機械工程學系,數甲x2.00 物x2.00 英x1.50 化x1.00 國x1.00,53,302.5,-----
177,國立中興大學,土木工程學系,數Ax2.00 物x2.00 英x1.50 國x1.00,45,272.5,-----
200,國立中興大學,環境工程學系,化x1.50 數甲x1.50 物x1.50 英x1.00 國x1.00,15,251.5,-----
201,國立中興大學,化學工程學系,物x1.00 化x1.00 數甲x1.00 英x1.00 國x1.00,37,212,-----
202,國立中興大學,材料科學與工程學系,物x1.00 化x1.00 英x1.00 數甲x1.00 國x1.00,30,216,-----
,,,112學年度最低錄取標準-第4頁,,,
系組,,,,錄取人數,普通生,原住民
,校名,系組名,採計及加權,,,
代碼,,,,(含外加),錄取分數,錄取分數
203,國立中興大學,智慧創意工程學士學位學程,數甲x1.50 英x1.00 物x1.00 國x1.00 化x1.00,5,226,-----
204,國立中興大學,資訊工程學系,數甲x1.00 物x1.00 英x1.50 國x1.00 化x1.00,19,251.5,-----
205,國立中興大學,電機工程學系甲組,數甲x1.00 物x1.00 英x1.00 化x1.00 國x1.00,3,239,-----
206,國立中興大學,電機工程學系乙組,數甲x1.00 物x1.00 英x1.25 化x1.00 國x1.00,27,242.5,-----
207,國立中興大學,電機資訊學院學士班,數甲x1.00 物x1.00 英x1.00 化x1.00 國x1.00,17,226,-----
210,國立中興大學,水土保持學系,數甲x2.00 物x2.00 英x1.50 國x1.00,31,239.5,-----
211,國立中興大學,生物產業機電工程學系,數甲x1.00 物x1.00 化x1.00 英x1.00 國x1.00,31,197,199.8
212,國立中興大學,農藝學系,英x1.50 生x1.50 化x1.50 數Bx1.00 國x1.00,28,242.5,-----
213,國立中興大學,園藝學系,生x2.00 化x1.50 英x1.50 數Bx1.00 國x1.00,22,263.5,-----
214,國立中興大學,森林學系林學組,英x1.50 生x1.50 化x1.00 物x1.00 數Bx1.00,21,206,-----
215,國立中興大學,森林學系木材科學組,英x1.50 化x1.50 物x1.25 生x1.00 數Bx1.00,12,211.5,-----
216,國立中興大學,植物病理學系,生x1.50 化x1.50 英x1.50 國x1.00 數Ax1.00,26,254.5,-----
217,國立中興大學,昆蟲學系,生x1.50 化x1.50 英x1.50 數Ax1.00 國x1.00,32,235.5,239.45
220,國立中興大學,動物科學系,生x1.50 化x1.50 英x1.50 數Ax1.00 國x1.00,13,280.5,309
221,國立中興大學,土壤環境科學系,英x2.00 化x2.00 生x2.00 物x1.00,22,246,-----
222,國立中興大學,食品暨應用生物科技學系,英x1.50 化x1.50 生x1.50 數Ax1.00 國x1.00,27,259.5,-----
223,國立中興大學,生物科技學士學位學程,英x1.50 化x1.50 生x1.50 國x1.00,17,239,-----
224,國立中興大學,景觀與遊憩學士學位學程,英x1.50 國x1.00 數甲x1.50 物x1.00 數Ax1.00,8,221.5,-----
225,國立中興大學,國際農企業學士學位學程,英x1.75 數甲x1.50 自x1.25 生x1.00 國x1.00,13,216.25,-----
226,國立中興大學,生命科學系,生x1.75 化x1.75 英x1.00,34,187.25,-----
227,國立中興大學,獸醫學系,英x1.50 化x1.50 生x1.50 數甲x1.00,33,266,280.95
230,國立成功大學,中國文學系,國x1.50 英x1.00 歷x1.00,42,166,-----
231,國立成功大學,外國語文學系,英x2.00 國x1.50 歷x1.00 地x1.00,34,272.5,-----
232,國立成功大學,歷史學系,歷x1.50 國x1.25 英x1.25 地x1.00,31,240.5,-----
233,國立成功大學,台灣文學系,國x1.50 英x1.50 歷x1.00 數Bx1.00 地x1.00,28,264,-----
234,國立成功大學,數學系,數甲x2.00 物x1.50 英x1.50 化x1.00 國x1.00,29,295,-----
235,國立成功大學,物理學系,物x1.00 數甲x1.00 數Ax1.00 英x1.00 化x1.00,20,222,-----
236,國立成功大學,化學系,化x1.50 數甲x1.25 物x1.25 英x1.00 國x1.00,28,268.25,-----
237,國立成功大學,地球科學系,數甲x1.00 物x1.00 化x1.00 英x1.00 國x1.00,30,202,-----
240,國立成功大學,光電科學與工程學系,物x1.00 數甲x1.00 英x1.00 化x1.00 國x1.00,36,229,-----
241,國立成功大學,機械工程學系,數甲x2.00 物x2.00 英x1.00,85,220,-----
242,國立成功大學,機械工程學系(普渡雙聯組),數甲x1.00 物x1.00 英x1.00,8,144,-----
243,國立成功大學,化學工程學系,數甲x1.25 化x1.25 物x1.25 英x1.00 國x1.00,98,259.25,271.35
,,,112學年度最低錄取標準-第5頁,,,
系組,,,,錄取人數,普通生,原住民
,校名,系組名,採計及加權,,,
代碼,,,,(含外加),錄取分數,錄取分數
244,國立成功大學,材料科學及工程學系,物x1.50 化x1.50 數Ax1.00,61,192,-----
245,國立成功大學,資源工程學系,數Ax1.00 物x1.00 化x1.00 英x1.00 國x1.00,29,220,-----
246,國立成功大學,土木工程學系,數Ax1.00 物x1.00 英x1.00 國x1.00 化x1.00,80,215,-----
247,國立成功大學,水利及海洋工程學系,數甲x1.75 物x1.50 英x1.25 國x1.00,23,231,-----
250,國立成功大學,工程科學系,數甲x1.00 物x1.00 英x1.00 化x1.00 國x1.00,24,232,247.05
251,國立成功大學,系統及船舶機電工程學系,數甲x1.00 物x1.00 英x1.00 化x1.00 國x1.00,16,220,-----
252,國立成功大學,航空太空工程學系,數甲x1.00 物x1.00 英x1.00 國x1.00,23,184,198.45
253,國立成功大學,環境工程學系,數甲x1.00 物x1.00 化x1.00 英x1.00 國x1.00,29,212,216
254,國立成功大學,測量及空間資訊學系,數甲x2.00 物x2.00 英x2.00 國x1.00,20,293,-----
255,國立成功大學,生物醫學工程學系,數甲x1.00 物x1.00 英x1.00 化x1.00 國x1.00,20,224,-----
256,國立成功大學,工業與資訊管理學系,數Ax1.00 數甲x1.00 英x1.00 物x1.00 化x1.00,25,216,-----
257,國立成功大學,交通管理科學系,數甲x1.25 英x1.25 國x1.00 物x1.00,23,191,-----
,,,,,,
260,國立成功大學,企業管理學系,英x2.00 數Bx2.00 國x1.00 公x1.00,31,285,-----
,,,,,,
261,國立成功大學,統計學系,數甲x1.50 英x1.50 國x1.00,31,178,186.85
262,國立成功大學,會計學系,英x2.00 數Bx2.00 國x1.00 公x1.00,23,288,-----
263,國立成功大學,醫學系(自費),數甲x1.00 物x1.00 化x1.00 生x1.00 英x1.00,36,275,307.8
264,國立成功大學,醫學系(公費),數甲x1.00 物x1.00 化x1.00 生x1.00 英x1.00,8,255,-----
265,國立成功大學,牙醫學系,數甲x1.00 英x1.00 生x1.00 化x1.00 物x1.00,13,265,284.85
266,國立成功大學,醫學檢驗生物技術學系,英x1.25 化x1.25 生x1.25 數甲x1.00 國x1.00,21,266,-----
267,國立成功大學,護理學系,生x1.50 英x1.50 化x1.00 國x1.00 數甲x1.00,21,259.5,-----
270,國立成功大學,職能治療學系,英x1.00 生x1.00 數Ax1.00 國x1.00,18,200,211.95
271,國立成功大學,物理治療學系,英x1.25 生x1.00 數甲x1.00 物x1.00 國x1.00,16,253.75,-----
272,國立成功大學,藥學系,化x1.25 生x1.00 國x1.00 英x1.00 數甲x1.00,12,266.25,267.65
273,國立成功大學,政治學系,英x1.25 國x1.25 公x1.00 歷x1.00,29,217.75,-----
274,國立成功大學,經濟學系(自然組),數甲x2.00 英x2.00 國x1.50,13,248.5,-----
275,國立成功大學,經濟學系(社會組),數Ax2.00 公x2.00 英x2.00 國x1.00,20,322,-----
276,國立成功大學,法律學系,公x1.00 國x1.00 英x1.00 歷x1.00 數Bx1.00,43,243,252.45
277,國立成功大學,心理學系,英x1.50 數甲x1.50 生x1.00 化x1.00 國x1.00,30,268.5,-----
300,國立成功大學,電機工程學系,數甲x1.00 物x1.00 英x1.00 化x1.00 國x1.00,51,250,297
301,國立成功大學,電機工程學系(普渡雙聯組),數甲x1.00 物x1.00 英x1.00 化x1.00,2,211,-----
302,國立成功大學,資訊工程學系,數甲x1.00 物x1.00 英x1.00 化x1.00 國x1.00,65,245,248.4
